"s","o"
"https://w3id.org/framester/framenet/abox/frame/Being_rotted","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Degree.being_rotted","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Undergoer.being_rotted","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://premon.fbk.eu/resource/fn17-being_rotted","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-moldy-adjectivesatellite-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-rancid-adjectivesatellite-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-putrid-adjective-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-decayed-adjectivesatellite-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-stale-adjective-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://babelnet.org/rdf/s00109284a","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-rotten-adjectivesatellite-3","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-putrid-adjectivesatellite-2","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/data/framestercore/CauseToRot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/frame/Cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Instrument.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Result.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Depictive.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Manner.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Means.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Place.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Time.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Agent.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Undergoer.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/framenet/abox/fe/Cause.cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"http://premon.fbk.eu/resource/fn17-cause_to_rot","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/vn/vn31/data/Decompose_47020000","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/vn/vn31/data/Rot_45050000","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/vn/vn31/data/Rot_47020000","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/vn/vn31/data/Molder_45050000","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/vn/vn31/data/Putrefy_45040000","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/vn/vn31/data/Hang_47060000","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/vn/vn31/data/Hang_90200000","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-decompose-verb-3","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-putrefy-verb-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-putrefaction-noun-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-biodegrade-verb-1","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
"https://w3id.org/framester/wn/wn30/instances/synset-hang-verb-15","http://www.ontologydesignpatterns.org/ont/emotions/BasicEmotions.owl#Disgust"
